    Time: 2018-4-5 15:57:51
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\Round2\20180404\2018-04\180405\180405.004
Experimenter: 
Sample:

Image:R-Ibias Relationship, (All B=0)

I_ac_a=100nA
I_ac_b=100nA
I_ac_c=100nA
I_ac_d=1nA
I_ac_e=100nA

R_bias=1M Omega (#a #d#e)
R_bias=1M Omega (#b#c)



     180405_004_Time	180405_004_T_MC_Kelv	       180405_004_#a	       180405_004_#b	       180405_004_#c	       180405_004_#d	       180405_004_#e	    180405_004_Vbias	      180405_004_I_B
   2.280567E+3	   2.610000E-2	   3.794000E-7	   6.446000E-7	   1.246400E-6	   1.575000E-6	  6.000000E-10	   3.969810E-1	   5.126000E-7
   2.280853E+3	   2.600000E-2	   3.795000E-7	   6.463000E-7	   1.246100E-6	   1.576000E-6	  4.000000E-10	   3.950860E-1	   3.933910E-7
   2.281112E+3	   2.610000E-2	   3.809000E-7	   6.472000E-7	   1.246300E-6	   1.575000E-6	   0.000000E+0	   3.931400E-1	   3.099440E-7
   2.281330E+3	   2.610000E-2	   3.825000E-7	   6.479000E-7	   1.246300E-6	   1.572000E-6	  -1.100000E-9	   3.899810E-1	   3.457070E-7
   2.281627E+3	   2.610000E-2	   3.829000E-7	   6.485000E-7	   1.247500E-6	   1.588000E-6	  -2.800000E-9	   3.880640E-1	   3.099440E-7
   2.281891E+3	   2.610000E-2	   3.827000E-7	   6.487000E-7	   1.249300E-6	   1.613000E-6	  -3.800000E-9	   3.870770E-1	   3.814700E-7
   2.282170E+3	   2.600000E-2	   3.817000E-7	   6.485000E-7	   1.250000E-6	   1.628000E-6	  -4.400000E-9	   3.851680E-1	   4.410740E-7
   2.282378E+3	   2.600000E-2	   3.797000E-7	   6.484000E-7	   1.249400E-6	   1.627000E-6	  -5.400000E-9	   3.842260E-1	   4.768370E-7
   2.282632E+3	   2.610000E-2	   3.779000E-7	   6.489000E-7	   1.246800E-6	   1.604000E-6	  -6.400000E-9	   3.810140E-1	   4.410740E-7
   2.282924E+3	   2.600000E-2	   3.761000E-7	   6.484000E-7	   1.245600E-6	   1.577000E-6	  -6.200000E-9	   3.791310E-1	   4.053120E-7
   2.283157E+3	   2.600000E-2	   3.735000E-7	   6.474000E-7	   1.245900E-6	   1.560000E-6	  -5.200000E-9	   3.772230E-1	   3.814700E-7
   2.283397E+3	   2.610000E-2	   3.702000E-7	   6.468000E-7	   1.246700E-6	   1.558000E-6	  -4.500000E-9	   3.750370E-1	   9.536740E-8
   2.283676E+3	   2.600000E-2	   3.698000E-7	   6.467000E-7	   1.246900E-6	   1.551000E-6	  -3.600000E-9	   3.721670E-1	   1.549720E-7
   2.283952E+3	   2.600000E-2	   3.701000E-7	   6.469000E-7	   1.247000E-6	   1.537000E-6	  -2.500000E-9	   3.712610E-1	   2.264980E-7
   2.284202E+3	   2.610000E-2	   3.705000E-7	   6.471000E-7	   1.247900E-6	   1.531000E-6	  -2.000000E-9	   3.690270E-1	   2.622600E-7
   2.284414E+3	   2.610000E-2	   3.714000E-7	   6.462000E-7	   1.248800E-6	   1.539000E-6	  -1.700000E-9	   3.661320E-1	   1.907350E-7
   2.284702E+3	   2.610000E-2	   3.738000E-7	   6.446000E-7	   1.248600E-6	   1.563000E-6	  -1.700000E-9	   3.629900E-1	   3.218650E-7
   2.285005E+3	   2.600000E-2	   3.749000E-7	   6.427000E-7	   1.247700E-6	   1.569000E-6	  -1.800000E-9	   3.620170E-1	   2.026560E-7
   2.285208E+3	   2.600000E-2	   3.763000E-7	   6.405000E-7	   1.246700E-6	   1.563000E-6	  -2.200000E-9	   3.601100E-1	   0.000000E+0
   2.285460E+3	   2.610000E-2	   3.786000E-7	   6.391000E-7	   1.246900E-6	   1.553000E-6	  -1.800000E-9	   3.582120E-1	   1.788140E-7
   2.285708E+3	   2.610000E-2	   3.810000E-7	   6.389000E-7	   1.248400E-6	   1.538000E-6	 -9.000000E-10	   3.559950E-1	   1.549720E-7
   2.285998E+3	   2.610000E-2	   3.802000E-7	   6.399000E-7	   1.248900E-6	   1.526000E-6	 -7.000000E-10	   3.540750E-1	   8.344650E-8
   2.286235E+3	   2.610000E-2	   3.787000E-7	   6.408000E-7	   1.247800E-6	   1.529000E-6	 -9.000000E-10	   3.531360E-1	   2.026560E-7
   2.286463E+3	   2.600000E-2	   3.768000E-7	   6.423000E-7	   1.246200E-6	   1.546000E-6	  -1.200000E-9	   3.502560E-1	   1.907350E-7
   2.286738E+3	   2.610000E-2	   3.754000E-7	   6.436000E-7	   1.245300E-6	   1.569000E-6	  -1.800000E-9	   3.480390E-1	   2.384190E-8
   2.286999E+3	   2.610000E-2	   3.749000E-7	   6.445000E-7	   1.244700E-6	   1.585000E-6	  -2.900000E-9	   3.461270E-1	   0.000000E+0
   2.287220E+3	   2.610000E-2	   3.742000E-7	   6.443000E-7	   1.244700E-6	   1.595000E-6	  -4.200000E-9	   3.442100E-1	   1.072880E-7
   2.287488E+3	   2.610000E-2	   3.745000E-7	   6.435000E-7	   1.245200E-6	   1.592000E-6	  -4.500000E-9	   3.419710E-1	   5.960460E-8
   2.287725E+3	   2.610000E-2	   3.751000E-7	   6.423000E-7	   1.243900E-6	   1.581000E-6	  -4.100000E-9	   3.391190E-1	   8.344650E-8
   2.288031E+3	   2.610000E-2	   3.760000E-7	   6.415000E-7	   1.243400E-6	   1.575000E-6	  -3.800000E-9	   3.372070E-1	   2.861020E-7
   2.288294E+3	   2.610000E-2	   3.758000E-7	   6.417000E-7	   1.244400E-6	   1.579000E-6	  -3.100000E-9	   3.350190E-1	   8.344650E-8
   2.288521E+3	   2.610000E-2	   3.741000E-7	   6.419000E-7	   1.246700E-6	   1.591000E-6	  -1.700000E-9	   3.331110E-1	   2.264980E-7
   2.288798E+3	   2.610000E-2	   3.737000E-7	   6.421000E-7	   1.249100E-6	   1.602000E-6	  -1.000000E-9	   3.312440E-1	   1.549720E-7
   2.289033E+3	   2.610000E-2	   3.736000E-7	   6.433000E-7	   1.250500E-6	   1.607000E-6	 -7.000000E-10	   3.280520E-1	   2.622600E-7
   2.289298E+3	   2.600000E-2	   3.747000E-7	   6.452000E-7	   1.250400E-6	   1.602000E-6	  -1.400000E-9	   3.270600E-1	   2.980230E-7
   2.289565E+3	   2.600000E-2	   3.780000E-7	   6.464000E-7	   1.249400E-6	   1.595000E-6	  -2.400000E-9	   3.251620E-1	   2.145770E-7
   2.289815E+3	   2.610000E-2	   3.805000E-7	   6.467000E-7	   1.248000E-6	   1.589000E-6	  -2.100000E-9	   3.232670E-1	   4.410740E-7
   2.290093E+3	   2.600000E-2	   3.809000E-7	   6.463000E-7	   1.247500E-6	   1.586000E-6	  -1.400000E-9	   3.201080E-1	   3.814700E-7
   2.290369E+3	   2.610000E-2	   3.800000E-7	   6.459000E-7	   1.248200E-6	   1.576000E-6	  -1.800000E-9	   3.191570E-1	   4.529950E-7
   2.290634E+3	   2.610000E-2	   3.793000E-7	   6.456000E-7	   1.249100E-6	   1.566000E-6	  -3.200000E-9	   3.172560E-1	   5.126000E-7
   2.290871E+3	   2.610000E-2	   3.779000E-7	   6.452000E-7	   1.249300E-6	   1.566000E-6	  -4.900000E-9	   3.150250E-1	   7.152560E-7
   2.291136E+3	   2.610000E-2	   3.754000E-7	   6.449000E-7	   1.247100E-6	   1.577000E-6	  -5.700000E-9	   3.131250E-1	   5.006790E-7
   2.291389E+3	   2.600000E-2	   3.740000E-7	   6.455000E-7	   1.244400E-6	   1.584000E-6	  -6.000000E-9	   3.102590E-1	   4.649160E-7
   2.291668E+3	   2.600000E-2	   3.742000E-7	   6.466000E-7	   1.242800E-6	   1.592000E-6	  -5.400000E-9	   3.080340E-1	   4.291530E-7
   2.291916E+3	   2.610000E-2	   3.762000E-7	   6.472000E-7	   1.242000E-6	   1.606000E-6	  -4.000000E-9	   3.061490E-1	   4.649160E-7
   2.292137E+3	   2.600000E-2	   3.786000E-7	   6.465000E-7	   1.242600E-6	   1.625000E-6	  -1.900000E-9	   3.042440E-1	   5.364420E-7
   2.292423E+3	   2.610000E-2	   3.777000E-7	   6.443000E-7	   1.244900E-6	   1.642000E-6	 -4.000000E-10	   3.020240E-1	   4.291530E-7
   2.292673E+3	   2.610000E-2	   3.758000E-7	   6.424000E-7	   1.246900E-6	   1.658000E-6	  5.000000E-10	   3.000860E-1	   4.887580E-7
   2.292935E+3	   2.610000E-2	   3.740000E-7	   6.416000E-7	   1.247300E-6	   1.668000E-6	  7.000000E-10	   2.991340E-1	   5.126000E-7
   2.293137E+3	   2.610000E-2	   3.739000E-7	   6.411000E-7	   1.246900E-6	   1.673000E-6	  4.000000E-10	   2.972650E-1	   4.172330E-7
   2.293389E+3	   2.610000E-2	   3.746000E-7	   6.420000E-7	   1.246100E-6	   1.662000E-6	  1.000000E-10	   2.940770E-1	   5.364420E-7
   2.293650E+3	   2.610000E-2	   3.749000E-7	   6.440000E-7	   1.245800E-6	   1.641000E-6	  3.000000E-10	   2.921870E-1	   4.410740E-7
   2.293895E+3	   2.610000E-2	   3.761000E-7	   6.469000E-7	   1.246000E-6	   1.625000E-6	   1.000000E-9	   2.902560E-1	   2.980230E-7
   2.294156E+3	   2.600000E-2	   3.762000E-7	   6.493000E-7	   1.245300E-6	   1.621000E-6	   1.900000E-9	   2.880380E-1	   3.099440E-7
   2.294436E+3	   2.600000E-2	   3.753000E-7	   6.494000E-7	   1.242900E-6	   1.614000E-6	   3.100000E-9	   2.852030E-1	   3.576280E-7
   2.294697E+3	   2.610000E-2	   3.757000E-7	   6.485000E-7	   1.240900E-6	   1.606000E-6	   2.700000E-9	   2.833100E-1	   2.861020E-7
   2.294930E+3	   2.600000E-2	   3.760000E-7	   6.470000E-7	   1.240400E-6	   1.600000E-6	   2.100000E-9	   2.810260E-1	   3.337860E-7
   2.295176E+3	   2.600000E-2	   3.769000E-7	   6.454000E-7	   1.240800E-6	   1.590000E-6	   2.100000E-9	   2.791480E-1	   3.695490E-7
   2.295464E+3	   2.610000E-2	   3.779000E-7	   6.442000E-7	   1.240800E-6	   1.581000E-6	   1.900000E-9	   2.750330E-1	   4.529950E-7
   2.295764E+3	   2.600000E-2	   3.792000E-7	   6.437000E-7	   1.240100E-6	   1.566000E-6	   3.300000E-9	   2.740650E-1	   4.410740E-7
   2.295986E+3	   2.600000E-2	   3.809000E-7	   6.427000E-7	   1.240100E-6	   1.546000E-6	   5.700000E-9	   2.721550E-1	   5.960460E-7
   2.296276E+3	   2.600000E-2	   3.823000E-7	   6.418000E-7	   1.241000E-6	   1.543000E-6	   6.800000E-9	   2.692910E-1	   7.390980E-7
   2.296543E+3	   2.600000E-2	   3.814000E-7	   6.402000E-7	   1.241500E-6	   1.544000E-6	   6.800000E-9	   2.670760E-1	   5.841260E-7
   2.296817E+3	   2.600000E-2	   3.790000E-7	   6.386000E-7	   1.241500E-6	   1.550000E-6	   5.800000E-9	   2.642200E-1	   5.841260E-7
   2.297063E+3	   2.600000E-2	   3.764000E-7	   6.373000E-7	   1.241700E-6	   1.558000E-6	   4.200000E-9	   2.632450E-1	   4.887580E-7
   2.297298E+3	   2.600000E-2	   3.742000E-7	   6.365000E-7	   1.242500E-6	   1.569000E-6	   1.400000E-9	   2.600570E-1	   5.126000E-7
   2.297594E+3	   2.600000E-2	   3.730000E-7	   6.366000E-7	   1.243900E-6	   1.581000E-6	 -8.000000E-10	   2.581480E-1	   3.814700E-7
   2.297842E+3	   2.600000E-2	   3.716000E-7	   6.377000E-7	   1.245000E-6	   1.595000E-6	  -2.400000E-9	   2.571920E-1	   3.576280E-7
   2.298051E+3	   2.600000E-2	   3.701000E-7	   6.390000E-7	   1.245500E-6	   1.607000E-6	  -2.900000E-9	   2.550010E-1	   2.861020E-7
   2.298300E+3	   2.600000E-2	   3.686000E-7	   6.398000E-7	   1.244800E-6	   1.605000E-6	  -2.100000E-9	   2.521180E-1	   1.430510E-7
   2.298567E+3	   2.600000E-2	   3.669000E-7	   6.396000E-7	   1.243300E-6	   1.589000E-6	 -8.000000E-10	   2.502010E-1	   2.026560E-7
   2.298845E+3	   2.600000E-2	   3.690000E-7	   6.383000E-7	   1.241300E-6	   1.578000E-6	  1.000000E-10	   2.480270E-1	   2.503400E-7
   2.299097E+3	   2.600000E-2	   3.730000E-7	   6.369000E-7	   1.239000E-6	   1.567000E-6	  3.000000E-10	   2.451540E-1	   3.099440E-7
   2.299371E+3	   2.600000E-2	   3.745000E-7	   6.363000E-7	   1.238000E-6	   1.567000E-6	  5.000000E-10	   2.432780E-1	   4.410740E-7
   2.299620E+3	   2.600000E-2	   3.754000E-7	   6.370000E-7	   1.236900E-6	   1.581000E-6	   1.000000E-9	   2.410480E-1	   2.980230E-7
   2.299866E+3	   2.600000E-2	   3.759000E-7	   6.377000E-7	   1.235400E-6	   1.598000E-6	   2.000000E-9	   2.401450E-1	   2.503400E-7
   2.300055E+3	   2.600000E-2	   3.767000E-7	   6.385000E-7	   1.233500E-6	   1.616000E-6	   3.200000E-9	   2.382250E-1	   1.668930E-7
   2.300291E+3	   2.600000E-2	   3.773000E-7	   6.396000E-7	   1.232700E-6	   1.625000E-6	   3.100000E-9	   2.363110E-1	   1.788140E-7
   2.300529E+3	   2.600000E-2	   3.771000E-7	   6.389000E-7	   1.234100E-6	   1.631000E-6	   1.200000E-9	   2.340580E-1	   2.026560E-7
   2.300820E+3	   2.600000E-2	   3.765000E-7	   6.369000E-7	   1.236400E-6	   1.638000E-6	  -1.700000E-9	   2.311350E-1	   2.264980E-7
   2.301084E+3	   2.600000E-2	   3.756000E-7	   6.355000E-7	   1.237400E-6	   1.639000E-6	  -4.300000E-9	   2.301910E-1	   2.384190E-7
   2.301324E+3	   2.600000E-2	   3.768000E-7	   6.351000E-7	   1.235700E-6	   1.624000E-6	  -6.700000E-9	   2.279730E-1	   2.264980E-7
   2.301591E+3	   2.600000E-2	   3.773000E-7	   6.359000E-7	   1.234300E-6	   1.599000E-6	  -7.600000E-9	   2.260780E-1	   1.788140E-7
   2.301827E+3	   2.600000E-2	   3.754000E-7	   6.370000E-7	   1.233900E-6	   1.574000E-6	  -7.400000E-9	   2.241660E-1	   2.622600E-7
   2.302090E+3	   2.600000E-2	   3.724000E-7	   6.375000E-7	   1.234500E-6	   1.564000E-6	  -6.600000E-9	   2.223040E-1	   1.907350E-7
   2.302354E+3	   2.600000E-2	   3.743000E-7	   6.381000E-7	   1.235200E-6	   1.558000E-6	  -5.100000E-9	   2.200630E-1	   1.072880E-7
   2.302608E+3	   2.600000E-2	   3.780000E-7	   6.391000E-7	   1.236000E-6	   1.555000E-6	  -3.400000E-9	   2.171730E-1	   9.536740E-8
   2.302886E+3	   2.600000E-2	   3.795000E-7	   6.397000E-7	   1.236500E-6	   1.553000E-6	  -2.700000E-9	   2.152940E-1	   9.536740E-8
   2.303107E+3	   2.600000E-2	   3.794000E-7	   6.397000E-7	   1.237700E-6	   1.547000E-6	  -3.000000E-9	   2.140120E-1	   1.430510E-7
   2.303358E+3	   2.600000E-2	   3.782000E-7	   6.389000E-7	   1.240100E-6	   1.540000E-6	  -3.800000E-9	   2.120920E-1	   2.264980E-7
   2.303637E+3	   2.600000E-2	   3.763000E-7	   6.382000E-7	   1.241500E-6	   1.537000E-6	  -5.800000E-9	   2.079750E-1	   1.311300E-7
   2.303933E+3	   2.610000E-2	   3.758000E-7	   6.386000E-7	   1.241100E-6	   1.556000E-6	  -7.100000E-9	   2.060650E-1	   1.072880E-7
   2.304184E+3	   2.600000E-2	   3.762000E-7	   6.389000E-7	   1.240000E-6	   1.581000E-6	  -7.500000E-9	   2.051190E-1	   2.145770E-7
   2.304439E+3	   2.600000E-2	   3.747000E-7	   6.379000E-7	   1.238700E-6	   1.603000E-6	  -8.600000E-9	   2.022580E-1	   1.430510E-7
   2.304717E+3	   2.600000E-2	   3.725000E-7	   6.359000E-7	   1.239300E-6	   1.589000E-6	  -7.900000E-9	   1.999740E-1	   2.741810E-7
   2.305024E+3	   2.600000E-2	   3.713000E-7	   6.338000E-7	   1.240700E-6	   1.569000E-6	  -6.200000E-9	   1.990200E-1	   1.788140E-7
   2.305231E+3	   2.600000E-2	   3.721000E-7	   6.316000E-7	   1.242600E-6	   1.545000E-6	  -4.200000E-9	   1.971360E-1	   3.218650E-7
   2.305515E+3	   2.600000E-2	   3.723000E-7	   6.310000E-7	   1.243400E-6	   1.536000E-6	  -3.900000E-9	   1.961710E-1	   2.980230E-7
   2.305738E+3	   2.600000E-2	   3.716000E-7	   6.319000E-7	   1.244400E-6	   1.539000E-6	  -4.900000E-9	   1.929860E-1	   2.980230E-7
   2.306003E+3	   2.610000E-2	   3.704000E-7	   6.327000E-7	   1.245100E-6	   1.550000E-6	  -6.200000E-9	   1.920270E-1	   2.264980E-7
   2.306225E+3	   2.610000E-2	   3.685000E-7	   6.337000E-7	   1.243600E-6	   1.562000E-6	  -7.100000E-9	   1.891730E-1	   2.145770E-7
   2.306494E+3	   2.600000E-2	   3.697000E-7	   6.357000E-7	   1.241500E-6	   1.571000E-6	  -5.800000E-9	   1.860140E-1	   2.741810E-7
   2.306770E+3	   2.600000E-2	   3.727000E-7	   6.376000E-7	   1.240900E-6	   1.565000E-6	  -3.100000E-9	   1.841190E-1	   2.384190E-7
   2.307048E+3	   2.600000E-2	   3.739000E-7	   6.384000E-7	   1.240900E-6	   1.563000E-6	 -7.000000E-10	   1.822020E-1	   1.311300E-7
   2.307287E+3	   2.600000E-2	   3.754000E-7	   6.389000E-7	   1.240200E-6	   1.570000E-6	  9.000000E-10	   1.809310E-1	   1.907350E-7
   2.307553E+3	   2.600000E-2	   3.764000E-7	   6.388000E-7	   1.238700E-6	   1.585000E-6	   2.300000E-9	   1.780990E-1	   1.192090E-7
   2.307831E+3	   2.600000E-2	   3.775000E-7	   6.377000E-7	   1.236100E-6	   1.606000E-6	   2.900000E-9	   1.761790E-1	   2.503400E-7
   2.308120E+3	   2.600000E-2	   3.778000E-7	   6.361000E-7	   1.234800E-6	   1.622000E-6	   3.200000E-9	   1.739650E-1	   1.192090E-7
   2.308341E+3	   2.600000E-2	   3.766000E-7	   6.338000E-7	   1.235300E-6	   1.630000E-6	   2.700000E-9	   1.720520E-1	   1.072880E-7
   2.308591E+3	   2.600000E-2	   3.762000E-7	   6.316000E-7	   1.236600E-6	   1.634000E-6	   1.900000E-9	   1.711130E-1	   4.768370E-8
   2.308811E+3	   2.600000E-2	   3.759000E-7	   6.289000E-7	   1.238900E-6	   1.627000E-6	   1.000000E-9	   1.682420E-1	   1.311300E-7
   2.309086E+3	   2.600000E-2	   3.758000E-7	   6.279000E-7	   1.240500E-6	   1.616000E-6	 -6.000000E-10	   1.660040E-1	   8.344650E-8
   2.309350E+3	   2.600000E-2	   3.746000E-7	   6.299000E-7	   1.241700E-6	   1.606000E-6	  -1.800000E-9	   1.631520E-1	   2.145770E-7
   2.309648E+3	   2.600000E-2	   3.716000E-7	   6.321000E-7	   1.243100E-6	   1.610000E-6	  -1.700000E-9	   1.612420E-1	   4.768370E-8
   2.309880E+3	   2.600000E-2	   3.696000E-7	   6.333000E-7	   1.244700E-6	   1.625000E-6	  -1.400000E-9	   1.590280E-1	   1.192090E-8
   2.310182E+3	   2.600000E-2	   3.707000E-7	   6.338000E-7	   1.245100E-6	   1.645000E-6	 -8.000000E-10	   1.571440E-1	  -8.344650E-8
   2.310423E+3	   2.600000E-2	   3.727000E-7	   6.342000E-7	   1.245500E-6	   1.666000E-6	 -7.000000E-10	   1.539780E-1	   5.960460E-8
   2.310699E+3	   2.600000E-2	   3.740000E-7	   6.341000E-7	   1.244900E-6	   1.677000E-6	 -7.000000E-10	   1.529980E-1	  -2.384190E-8
   2.310906E+3	   2.600000E-2	   3.758000E-7	   6.333000E-7	   1.242900E-6	   1.678000E-6	   0.000000E+0	   1.501610E-1	   4.768370E-8
   2.311153E+3	   2.600000E-2	   3.780000E-7	   6.321000E-7	   1.240200E-6	   1.671000E-6	  3.000000E-10	   1.492120E-1	  -7.152560E-8
   2.311373E+3	   2.600000E-2	   3.789000E-7	   6.320000E-7	   1.237500E-6	   1.662000E-6	 -1.000000E-10	   1.469560E-1	  -1.192090E-8
   2.311626E+3	   2.600000E-2	   3.784000E-7	   6.325000E-7	   1.235600E-6	   1.655000E-6	  4.000000E-10	   1.450610E-1	   1.192090E-8
   2.311859E+3	   2.600000E-2	   3.772000E-7	   6.333000E-7	   1.235200E-6	   1.649000E-6	   1.400000E-9	   1.441070E-1	   1.192090E-8
   2.312120E+3	   2.600000E-2	   3.762000E-7	   6.347000E-7	   1.236800E-6	   1.642000E-6	   1.200000E-9	   1.412150E-1	   8.344650E-8
   2.312379E+3	   2.600000E-2	   3.759000E-7	   6.363000E-7	   1.239300E-6	   1.635000E-6	  8.000000E-10	   1.389960E-1	   1.072880E-7
   2.312615E+3	   2.600000E-2	   3.749000E-7	   6.381000E-7	   1.241300E-6	   1.622000E-6	  2.000000E-10	   1.370760E-1	   2.622600E-7
   2.312901E+3	   2.600000E-2	   3.739000E-7	   6.400000E-7	   1.242300E-6	   1.607000E-6	 -9.000000E-10	   1.351950E-1	   2.503400E-7
   2.313136E+3	   2.600000E-2	   3.746000E-7	   6.409000E-7	   1.242200E-6	   1.584000E-6	  -1.600000E-9	   1.329470E-1	   1.788140E-7
   2.313430E+3	   2.600000E-2	   3.754000E-7	   6.399000E-7	   1.242200E-6	   1.567000E-6	  -1.100000E-9	   1.300950E-1	   1.311300E-7
   2.313677E+3	   2.600000E-2	   3.747000E-7	   6.382000E-7	   1.242200E-6	   1.571000E-6	   0.000000E+0	   1.281980E-1	   1.907350E-7
   2.313927E+3	   2.600000E-2	   3.738000E-7	   6.366000E-7	   1.241700E-6	   1.587000E-6	  7.000000E-10	   1.259570E-1	   2.384190E-7
   2.314190E+3	   2.600000E-2	   3.732000E-7	   6.359000E-7	   1.240900E-6	   1.602000E-6	 -4.000000E-10	   1.240520E-1	   2.264980E-7
   2.314429E+3	   2.600000E-2	   3.732000E-7	   6.363000E-7	   1.240400E-6	   1.619000E-6	  -2.600000E-9	   1.212220E-1	   2.622600E-7
   2.314695E+3	   2.600000E-2	   3.728000E-7	   6.376000E-7	   1.241700E-6	   1.625000E-6	  -4.000000E-9	   1.189730E-1	   1.192090E-7
   2.314944E+3	   2.600000E-2	   3.713000E-7	   6.393000E-7	   1.244200E-6	   1.620000E-6	  -4.500000E-9	   1.180510E-1	  -5.960460E-8
   2.315166E+3	   2.600000E-2	   3.689000E-7	   6.405000E-7	   1.246800E-6	   1.613000E-6	  -3.900000E-9	   1.161550E-1	   1.668930E-7
   2.315420E+3	   2.600000E-2	   3.691000E-7	   6.409000E-7	   1.247900E-6	   1.607000E-6	  -3.300000E-9	   1.142360E-1	   1.072880E-7
   2.315685E+3	   2.600000E-2	   3.714000E-7	   6.395000E-7	   1.247700E-6	   1.591000E-6	  -3.800000E-9	   1.120040E-1	   2.741810E-7
   2.315948E+3	   2.600000E-2	   3.738000E-7	   6.372000E-7	   1.246600E-6	   1.570000E-6	  -5.000000E-9	   1.100660E-1	   3.695490E-7
   2.316184E+3	   2.600000E-2	   3.755000E-7	   6.349000E-7	   1.245800E-6	   1.557000E-6	  -6.300000E-9	   1.082540E-1	   3.457070E-7
   2.316439E+3	   2.600000E-2	   3.760000E-7	   6.321000E-7	   1.246000E-6	   1.557000E-6	  -7.000000E-9	   1.050420E-1	   2.145770E-7
   2.316701E+3	   2.600000E-2	   3.760000E-7	   6.304000E-7	   1.246000E-6	   1.559000E-6	  -7.400000E-9	   1.031140E-1	   2.503400E-7
   2.316950E+3	   2.600000E-2	   3.745000E-7	   6.294000E-7	   1.245300E-6	   1.565000E-6	  -7.400000E-9	   9.995700E-2	   2.503400E-7
   2.317229E+3	   2.600000E-2	   3.718000E-7	   6.292000E-7	   1.244200E-6	   1.561000E-6	  -7.100000E-9	   9.804730E-2	   1.430510E-7
   2.317483E+3	   2.600000E-2	   3.714000E-7	   6.299000E-7	   1.242200E-6	   1.550000E-6	  -7.200000E-9	   9.609700E-2	   1.907350E-7
   2.317731E+3	   2.600000E-2	   3.739000E-7	   6.300000E-7	   1.239900E-6	   1.540000E-6	  -7.400000E-9	   9.420390E-2	   2.264980E-7
   2.317991E+3	   2.600000E-2	   3.758000E-7	   6.292000E-7	   1.239000E-6	   1.536000E-6	  -6.400000E-9	   9.298800E-2	   2.622600E-7
   2.318224E+3	   2.600000E-2	   3.753000E-7	   6.283000E-7	   1.239300E-6	   1.537000E-6	  -5.200000E-9	   9.011270E-2	   3.576280E-7
   2.318491E+3	   2.600000E-2	   3.747000E-7	   6.281000E-7	   1.239800E-6	   1.539000E-6	  -4.100000E-9	   8.821960E-2	   1.668930E-7
   2.318740E+3	   2.600000E-2	   3.754000E-7	   6.287000E-7	   1.241000E-6	   1.548000E-6	  -2.900000E-9	   8.593800E-2	   8.344650E-8
   2.319017E+3	   2.600000E-2	   3.764000E-7	   6.296000E-7	   1.241500E-6	   1.559000E-6	  -1.800000E-9	   8.403780E-2	   1.192090E-8
   2.319253E+3	   2.600000E-2	   3.774000E-7	   6.303000E-7	   1.241900E-6	   1.571000E-6	  -1.000000E-9	   8.211610E-2	   1.788140E-7
   2.319478E+3	   2.600000E-2	   3.773000E-7	   6.311000E-7	   1.243700E-6	   1.577000E-6	 -4.000000E-10	   8.024220E-2	   9.536740E-8
   2.319784E+3	   2.600000E-2	   3.775000E-7	   6.311000E-7	   1.246000E-6	   1.572000E-6	  -1.000000E-9	   7.798190E-2	   1.192090E-7
   2.320025E+3	   2.600000E-2	   3.790000E-7	   6.305000E-7	   1.246700E-6	   1.563000E-6	  -2.100000E-9	   7.611270E-2	   7.152560E-8
   2.320302E+3	   2.600000E-2	   3.799000E-7	   6.300000E-7	   1.245800E-6	   1.559000E-6	  -1.100000E-9	   7.421260E-2	   4.768370E-8
   2.320528E+3	   2.600000E-2	   3.790000E-7	   6.297000E-7	   1.244900E-6	   1.568000E-6	  7.000000E-10	   7.193570E-2	   1.072880E-7
   2.320795E+3	   2.600000E-2	   3.782000E-7	   6.298000E-7	   1.243600E-6	   1.578000E-6	  6.000000E-10	   7.007360E-2	  -1.192090E-8
   2.321035E+3	   2.610000E-2	   3.781000E-7	   6.309000E-7	   1.242800E-6	   1.579000E-6	 -4.000000E-10	   6.810430E-2	   1.549720E-7
   2.321276E+3	   2.600000E-2	   3.768000E-7	   6.327000E-7	   1.242900E-6	   1.573000E-6	  -1.300000E-9	   6.593940E-2	  -9.536740E-8
   2.321559E+3	   2.600000E-2	   3.740000E-7	   6.342000E-7	   1.242600E-6	   1.569000E-6	  -2.200000E-9	   6.307840E-2	  -1.430510E-7
   2.321825E+3	   2.610000E-2	   3.719000E-7	   6.352000E-7	   1.241500E-6	   1.564000E-6	  -2.600000E-9	   6.211520E-2	  -9.536740E-8
   2.322031E+3	   2.600000E-2	   3.706000E-7	   6.356000E-7	   1.239900E-6	   1.559000E-6	  -3.200000E-9	   5.893710E-2	  -5.960460E-8
   2.322294E+3	   2.600000E-2	   3.723000E-7	   6.344000E-7	   1.238800E-6	   1.555000E-6	  -4.100000E-9	   5.697730E-2	   1.549720E-7
   2.322590E+3	   2.600000E-2	   3.764000E-7	   6.338000E-7	   1.239000E-6	   1.557000E-6	  -4.500000E-9	   5.507950E-2	   7.152560E-8
   2.322839E+3	   2.600000E-2	   3.788000E-7	   6.337000E-7	   1.240000E-6	   1.568000E-6	  -3.100000E-9	   5.317930E-2	   1.072880E-7
   2.323102E+3	   2.610000E-2	   3.797000E-7	   6.333000E-7	   1.240600E-6	   1.575000E-6	  -1.100000E-9	   5.094290E-2	   4.768370E-8
